"","Date","DOW","Rank","Daily","X...YD","X...LW","Theaters","Avg","To.Date","Day","Estimated"
"29","2-Jun",5,4,2928891,"80.20%","-47.20%",3580,818,315440345,29,FALSE
"30","3-Jun",6,4,4420294,"50.90%","-42.40%",3580,1234,319860639,30,FALSE
"31","4-Jun",7,3,3328813,"-24.70%","-56.20%",3580,929,323189452,31,FALSE
"32","5-Jun",1,4,1243923,"-62.60%","-79.30%",3580,347,324433375,32,FALSE
"33","6-Jun",2,4,1555189,"25%","-39.10%",3580,434,325988564,33,FALSE
"34","7-Jun",3,4,1215866,"-21.80%","-40%",3580,339,327204430,34,FALSE
"35","8-Jun",4,4,1168339,"-3.90%","-28.10%",3580,326,328372769,35,FALSE
"36","9-Jun",5,5,2024899,"73.30%","-30.90%",3175,637,330397668,36,FALSE
"37","10-Jun",6,4,2886727,"42.60%","-34.70%",3175,909,333284395,37,FALSE
"38","11-Jun",7,4,2316378,"-19.80%","-30.40%",3175,729,335600773,38,FALSE
"39","12-Jun",1,5,920739,"-60.30%","-26%",3175,289,336521512,39,FALSE
"40","13-Jun",2,5,1147524,"24.60%","-26.20%",3175,361,337669036,40,FALSE
"41","14-Jun",3,5,937790,"-18.30%","-22.90%",3175,295,338606826,41,FALSE
"42","15-Jun",4,5,753529,"-19.60%","-35.50%",3175,237,339360355,42,FALSE
"43","16-Jun",5,7,1259451,"67.10%","-37.80%",2260,557,340619806,43,FALSE
"44","17-Jun",6,7,1834975,"45.70%","-36.40%",2260,811,342454781,44,FALSE
"45","18-Jun",7,6,2192951,"19.50%","-5.30%",2260,970,344647732,45,FALSE
"46","19-Jun",1,7,1012324,"-53.80%","9.90%",2260,447,345660056,46,FALSE
"47","20-Jun",2,7,749777,"-25.90%","-34.70%",2260,331,346409833,47,FALSE
"48","21-Jun",3,6,626390,"-16.50%","-33.20%",2260,277,347036223,48,FALSE
"49","22-Jun",4,7,568660,"-9.20%","-24.50%",2260,251,347604883,49,FALSE
"50","23-Jun",5,8,987257,"73.60%","-21.60%",2010,491,348592140,50,FALSE
"51","24-Jun",6,8,1430835,"44.90%","-22%",2010,711,350022975,51,FALSE
"52","25-Jun",7,8,1048323,"-26.70%","-52.20%",2010,521,351071298,52,FALSE
"53","26-Jun",1,8,500456,"-52.30%","-50.60%",2010,248,351571754,53,FALSE
"54","27-Jun",2,8,613768,"22.60%","-18.10%",2010,305,352185522,54,FALSE
"55","28-Jun",3,8,501384,"-18.30%","-20%",2010,249,352686906,55,FALSE
"56","29-Jun",4,8,388717,"-22.50%","-31.60%",2010,193,353075623,56,FALSE
"57","30-Jun",5,11,529135,"36.10%","-46.40%",1165,454,353604758,57,FALSE
"58","1-Jul",6,10,723824,"36.80%","-49.40%",1165,621,354328582,58,FALSE
"59","2-Jul",7,10,768021,"6.10%","-26.70%",1165,659,355096603,59,FALSE
"60","3-Jul",1,10,523339,"-31.90%","4.60%",1165,449,355619942,60,FALSE
"61","4-Jul",2,11,437763,"-16.40%","-28.70%",1165,375,356057705,61,FALSE
"62","5-Jul",3,12,275224,"-37.10%","-45.10%",1165,236,356332929,62,FALSE
"63","6-Jul",4,11,244685,"-11.10%","-37.10%",1165,210,356577614,63,FALSE
"64","7-Jul",5,14,288463,"17.90%","-45.50%",735,392,356866077,64,FALSE
"65","8-Jul",6,13,414500,"43.70%","-42.70%",735,563,357280577,65,FALSE
"66","9-Jul",7,14,289500,"-30.20%","-62.30%",735,393,357570077,66,FALSE
"67","10-Jul",1,14,145329,"-49.80%","-72.20%",735,197,357715406,67,FALSE
"68","11-Jul",2,14,118702,"-18.30%","-72.90%",735,161,357834108,68,FALSE
"69","12-Jul",3,15,94906,"-20%","-65.50%",735,129,357929014,69,FALSE
"70","13-Jul",4,15,100339,"5.70%","-59%",735,136,358029353,70,FALSE
"71","14-Jul",5,15,128841,"28.40%","-55.30%",405,318,358158194,71,FALSE
"72","15-Jul",6,15,192835,"49.70%","-53.50%",405,476,358351029,72,FALSE
"73","16-Jul",7,15,137570,"-28.70%","-52.50%",405,339,358488599,73,FALSE
"74","17-Jul",1,15,63475,"-53.90%","-56.30%",405,156,358552074,74,FALSE
"75","18-Jul",2,15,78467,"23.60%","-33.90%",405,193,358630541,75,FALSE
"76","19-Jul",3,16,59615,"-24%","-37.20%",405,147,358690156,76,FALSE
"77","20-Jul",4,15,36638,"-38.50%","-63.50%",405,90,358726794,77,FALSE
"78","21-Jul",5,20,34552,"-5.70%","-73.20%",125,276,358761346,78,FALSE
"79","22-Jul",6,18,52805,"52.80%","-72.60%",125,422,358814151,79,FALSE
"80","23-Jul",7,18,39308,"-25.60%","-71.40%",125,314,358853459,80,FALSE
"81","24-Jul",1,20,13197,"-66.40%","-79.20%",125,105,358866656,81,FALSE
"82","25-Jul",2,19,19354,"46.70%","-75.30%",125,154,358886010,82,FALSE
"83","26-Jul",3,18,15965,"-17.50%","-73.20%",125,127,358901975,83,FALSE
"84","27-Jul",4,19,10351,"-35.20%","-71.70%",125,82,358912326,84,FALSE
"85","28-Jul",5,23,13205,"27.60%","-61.80%",50,264,358925531,85,FALSE
"86","29-Jul",6,24,16845,"27.60%","-68.10%",50,336,358942376,86,FALSE
"87","30-Jul",7,22,9716,"-42.30%","-75.30%",50,194,358952092,87,FALSE
"88","31-Jul",1,23,4627,"-52.40%","-64.90%",50,92,358956719,88,FALSE
"89","1-Aug",2,25,3692,"-20.20%","-80.90%",50,73,358960411,89,FALSE
"90","2-Aug",3,25,2879,"-22%","-82%",50,57,358963290,90,FALSE
"91","3-Aug",4,24,3509,"21.90%","-66.10%",50,70,358966799,91,FALSE
"92","4-Aug",5,26,9018,"157%","-31.70%",33,273,358975817,92,FALSE
"93","5-Aug",6,25,12264,"36%","-27.20%",33,371,358988081,93,FALSE
"94","6-Aug",7,26,4120,"-66.40%","-57.60%",33,124,358992201,94,FALSE
"95","7-Aug",1,27,994,"-75.90%","-78.50%",33,30,358993195,95,FALSE
"96","8-Aug",2,29,935,"-5.90%","-74.70%",33,28,358994130,96,FALSE
"97","9-Aug",3,28,604,"-35.40%","-79%",33,18,358994734,97,FALSE
"98","10-Aug",4,28,1081,"79%","-69.20%",33,32,358995815,98,FALSE
